,x,y,z,cluster_labels_baseline
6086,3.0196993,6.219615,4.559921,HRBF
6087,7.13578,9.453175,3.4317105,HRIR
6088,6.327802,6.947672,0.7409061,LRHB
6089,5.9299426,6.2163315,1.1567858,LRHB
6090,7.47162,9.436735,2.1393821,HRIR
6091,6.217185,3.9477625,5.3877277,LRMP
6093,7.877982,4.990717,8.647572,HRVP
6094,4.34024,4.6702147,0.1680425,LRHB
6095,6.5998926,9.022513,2.0966737,HRIR
6096,2.5340059,3.01411,4.7927766,VLR
6097,9.659447,5.715592,4.9321017,HRVP
6098,4.0547175,4.4464417,7.522483,HRBF
6099,3.0792587,3.8123736,2.1503706,LRHB
6100,2.156655,3.3177674,6.2070374,HRBF
6101,3.013721,6.1983294,4.4762397,HRBF
6102,6.2598095,9.861576,1.4532546,HRIR
6103,3.3850152,7.1262074,6.0449843,HRBF
6104,3.1107917,6.277436,3.4383645,LRHB
6105,4.7276697,8.115905,5.2296047,HRBF
6106,5.8367968,2.3843906,3.8404284,LRMP
6108,5.9479156,10.009458,1.6743006,HRIR
6109,4.4739633,6.0510755,0.79663765,LRHB
6110,3.4861853,4.4645576,1.965694,LRHB
6111,7.2151017,9.579368,4.2907467,HRIR
6112,7.1746755,3.5439231,3.4758503,LRHB
6113,7.0521283,10.956064,4.691572,HRIR
6114,4.9216194,3.3003166,6.3396635,LRMP
6115,8.439934,6.476245,4.7067637,HRVP
6116,4.0158906,2.3454583,4.626394,LRMP
6117,3.0649157,1.8573056,4.0968857,VLR
6118,1.6799178,4.3111496,6.3570104,HRBF
6119,7.849392,9.269727,4.2949867,HRIR
6120,6.207701,9.603134,1.6926092,HRIR
6121,8.107841,8.415717,3.4887435,HRIR
6122,7.663025,8.516981,3.5067978,HRIR
6123,8.814477,8.509792,5.93958,HRVP
6124,0.23585998,1.8893753,2.8118155,VLR
6125,3.4332368,7.4003787,5.524274,HRBF
6126,2.7041035,4.3659563,7.4265203,HRBF
6127,8.306974,5.8632197,3.643917,HRVP
6129,4.8488297,5.919845,5.341244,HRBF
6130,5.0775323,5.333137,0.115855254,LRHB
6131,6.8747306,9.85883,3.750796,HRIR
6132,5.224859,2.5758514,8.349702,LRMP
6133,5.375012,6.8222127,5.3284593,HRBF
6134,6.972484,6.248316,3.9736965,LRHB
6135,6.1266055,8.198211,-0.25039643,LRHB
6136,6.9541144,6.1178117,0.74036145,LRHB
6137,7.1142936,6.053867,2.127549,LRHB
6139,5.8687644,6.126567,1.1709045,LRHB
6140,6.1729302,8.381629,-0.04334258,LRHB
6141,5.4529314,2.6758523,4.938689,LRMP
6142,5.9013476,9.718715,3.5006022,HRIR
6143,5.2390704,7.8288717,8.334633,HRBF
6144,6.068864,8.326671,4.886588,HRBF
6145,7.551971,10.327173,4.3035116,HRIR
6146,4.8114085,6.075616,0.10917008,LRHB
6147,5.577404,3.3436112,4.867758,LRMP
6148,8.96478,5.2945766,4.5413527,HRVP
6149,1.2582921,2.6220472,2.8450894,VLR
6150,2.7194104,3.7083287,6.3699975,HRBF
6151,6.8921876,8.311023,1.7342924,LRHB
6152,1.8361889,3.9123762,6.2959027,HRBF
6153,6.138786,4.320117,3.8414545,LRHB
6154,1.8110697,4.5014944,3.3896499,LRHB
6155,6.2591457,3.6307178,4.8620176,LRMP
6156,6.949835,9.527267,1.5664191,HRIR
6159,4.7983637,6.015463,1.2978668,LRHB
6161,7.9380994,2.0360727,3.816995,LRMP
6162,-0.70983976,0.39387444,7.040495,VLR
6163,2.3594282,4.4002323,4.2277794,HRBF
6164,9.152427,5.3247013,6.0854206,HRVP
6165,5.050379,1.1418445,5.379617,LRMP
6166,7.920904,10.652092,3.8516,HRIR
6167,4.3838925,6.1021295,0.42698938,LRHB
6168,7.069249,1.7706188,4.3467507,LRMP
6169,8.200869,5.626215,8.257604,HRVP
6170,2.4235384,2.0024183,2.5283878,VLR
6171,7.6701655,2.9304633,4.6238885,LRMP
6172,6.145655,7.87863,-0.36413267,LRHB
6173,9.172973,7.3730083,5.855253,HRVP
6174,3.6867518,5.184426,0.9563364,LRHB
6175,6.5640616,8.538594,4.5694046,HRIR
6176,6.006186,3.7984087,5.4539323,LRMP
6177,2.6845696,1.6768698,3.4910731,VLR
6178,5.716446,7.8154006,0.929988,LRHB
6179,6.293972,6.033195,0.13389052,LRHB
6180,5.1513352,1.9844123,4.001143,LRMP
6181,4.80814,8.152643,5.8836923,HRBF
6182,7.239631,10.693124,4.751225,HRIR
6183,1.5177246,0.18716045,6.6152377,VLR
6184,1.1621039,4.3852224,3.6977773,LRHB
6185,2.101225,2.1310256,4.949558,VLR
6186,2.6800454,5.947522,2.1502037,LRHB
6187,4.0840917,4.0796776,3.4959226,LRHB
6188,5.7666893,4.011377,3.869794,LRHB
6189,6.297903,5.5009437,3.3102143,LRHB
6190,4.4597416,2.0479968,3.2325706,LRMP
6191,5.723316,3.3538961,4.18978,LRMP
6192,7.156699,4.0118184,4.118482,HRVP
6193,8.449552,8.8504095,4.535457,HRIR
6194,5.5962844,7.4544497,8.5854435,HRBF
6195,5.119117,2.6964107,9.440112,LRMP
6196,8.277338,9.115155,6.0444536,HRIR
6197,1.0124465,4.204242,3.8800652,VLR
6198,3.3945196,1.5672743,3.6168869,VLR
6199,1.6772296,4.866741,6.7386518,HRBF
6200,2.5588014,5.7501683,2.4564893,LRHB
6202,6.5635,10.821173,2.5364234,HRIR
6203,7.8419394,8.2548485,4.89854,HRIR
6204,0.9625859,2.7313488,2.0738466,VLR
6205,1.6062655,1.3534455,5.1151776,VLR
6206,2.9040463,6.04223,4.797841,HRBF
6207,7.7724543,4.1937885,6.234201,LRMP
6208,8.114641,5.261377,5.0093637,HRVP
6209,5.8392587,5.7764306,0.4735991,LRHB
6210,2.4497654,2.0228763,3.9015143,VLR
6211,3.9313183,6.6747184,2.0039272,LRHB
6212,4.902217,5.172549,1.6361153,LRHB
6213,3.4216235,6.04865,2.385945,LRHB
6214,7.7747607,5.1170435,3.3312747,LRHB
6216,3.64611,2.7246559,3.9778612,VLR
6217,6.0227547,7.1799164,1.3560516,LRHB
6218,5.1497273,4.5450745,1.7597573,LRHB
6219,3.619972,6.1025,4.196524,LRHB
6221,6.048427,6.50007,1.5992646,LRHB
6223,7.407645,9.413781,3.996814,HRIR
6224,0.73670346,2.3807783,2.3654957,VLR
6225,6.496506,9.983732,3.940954,HRIR
6226,4.907395,2.1411407,9.030747,LRMP
6227,5.084006,4.7653008,8.200843,HRBF
6228,3.8898754,4.906139,3.8720055,LRHB
6230,7.954241,7.7616844,6.94945,HRVP
6231,5.187248,4.360333,2.3702118,LRHB
6232,1.2618148,4.7200456,5.4145617,HRBF
6233,2.8555918,6.3023825,4.9501185,HRBF
6234,5.651777,7.8178554,8.240291,HRBF
6236,7.5301766,10.091738,1.8131554,HRIR
6237,5.458108,2.8655665,1.7164338,LRHB
6239,7.402585,2.2470183,3.9887226,LRMP
6240,8.114502,7.2411327,6.334231,HRVP
6241,5.1768584,9.187144,3.5159209,HRIR
6242,4.185028,4.8764324,8.93291,HRBF
6243,2.586732,5.0054665,2.5536892,LRHB
6244,6.108439,6.996294,-0.3049807,LRHB
6245,2.0612197,1.5349942,4.5168114,VLR
6246,0.75855154,0.6485127,6.2446356,VLR
6247,5.9821405,7.1837306,3.271054,LRHB
6248,8.370596,3.3620646,5.249445,LRMP
6249,6.69851,11.047017,3.5771906,HRIR
6250,2.1406434,4.0965276,4.7150316,HRBF
6251,2.7983162,4.743658,3.6288142,LRHB
6252,6.0120745,7.96323,1.5521451,LRHB
6253,0.067242704,0.7554944,6.4421744,VLR
6254,6.79167,6.7764754,6.746956,HRBF
6255,7.8585157,5.5552635,2.6044612,LRHB
6257,4.9749417,7.1172824,2.3285303,LRHB
6258,6.4313483,10.209025,3.6560729,HRIR
6259,10.569287,5.0649743,6.2057624,HRVP
6260,2.5727615,3.9897244,6.4198914,HRBF
6261,6.056788,7.6598887,-0.41352537,LRHB
6262,8.937863,6.0618296,4.115649,HRVP
6263,4.1754646,5.3449087,7.8052464,HRBF
6264,6.8166795,3.1917446,4.394102,LRMP
6265,2.612276,6.879085,5.6579194,HRBF
6266,2.4791298,5.0507975,4.4160233,HRBF
6267,5.1578116,7.5918555,2.3719978,LRHB
6268,6.254065,10.091908,5.2266016,HRIR
6269,6.6484876,7.327838,5.1287303,HRBF
6270,6.5941696,7.9358773,1.612592,LRHB
6271,5.1819835,4.941352,9.362829,HRBF
6272,6.5289354,9.467422,5.167635,HRIR
6273,6.704369,10.547298,3.710817,HRIR
6274,5.737206,6.2851944,0.76135343,LRHB
6275,5.7461667,6.0437226,0.8492482,LRHB
6276,6.042546,8.85241,3.447018,HRIR
6277,6.137812,9.916987,1.8090051,HRIR
6278,9.15162,6.076799,3.15639,HRVP
6279,3.0703273,2.3733556,5.3476505,LRMP
6280,5.778699,4.093679,7.83084,HRBF
6281,3.9870903,3.9952967,3.207722,LRHB
6282,6.243276,6.006026,0.42990598,LRHB
6283,5.655455,9.621555,4.1897335,HRIR
6284,6.345301,8.5254755,4.729366,HRIR
6285,5.8015304,3.786964,5.1746955,LRMP
6286,4.914509,7.734447,8.125638,HRBF
6287,5.4017987,5.7091537,4.8021383,HRBF
6288,6.0009513,5.945186,3.3502526,LRHB
6289,2.6875381,6.223804,2.2714095,LRHB
6290,0.4759762,-1.0447227,3.3892925,VLR
6291,2.0553658,3.5093465,3.0701618,VLR
6292,7.139563,9.451706,1.7809945,HRIR
6293,4.2503524,4.2998056,0.38724768,LRHB
6294,6.4393554,5.9417505,2.3420448,LRHB
6295,2.242795,-0.8589168,7.686548,VLR
6296,6.8825173,9.503032,4.932978,HRIR
6297,1.1114753,1.4034095,5.5746107,VLR
6299,6.205903,10.1502,1.8632513,HRIR
6300,2.1376784,4.647527,2.2496195,LRHB
6301,5.439559,-0.7393306,7.391061,LRMP
6302,6.7574463,10.849378,4.289771,HRIR
6303,4.8188224,4.9268456,3.4259636,LRHB
6304,9.134799,5.850764,6.908475,HRVP
6305,4.746594,4.3684683,4.5112414,LRHB
6306,7.924183,9.838928,3.9488463,HRIR
6307,2.6199958,6.005821,2.9762335,LRHB
6308,10.32087,6.1387,5.895814,HRVP
6309,3.0179312,6.45121,4.2369456,LRHB
6310,4.4907312,3.712974,5.269069,HRBF
6312,3.2058454,4.560587,2.0257719,LRHB
6313,4.9215302,7.2132196,2.7010913,LRHB
6314,9.41157,6.119966,3.3453052,HRVP
6315,8.677263,8.062171,7.337987,HRVP
6316,6.4169254,10.629762,5.2549853,HRIR
6317,4.913289,5.7152424,4.8464293,HRBF
6318,3.4973843,7.470039,5.5236316,HRBF
6319,5.0834684,4.3827534,7.0318975,HRBF
6320,4.407954,7.2844663,2.0330212,LRHB
6321,7.523405,9.085568,2.0269291,HRIR
6322,5.894624,7.674897,4.834958,HRBF
6323,5.672494,7.9058633,3.2133174,LRHB
6324,2.5413823,1.6269306,8.026212,VLR
6325,3.3000183,3.5238616,2.1529593,LRHB
6326,5.8525934,4.678377,3.3771262,LRHB
6327,5.4133816,4.0498896,2.7113986,LRHB
6328,6.9876523,10.456118,1.3820986,HRIR
6329,6.209779,8.8474245,3.1025355,HRIR
6330,4.0784745,4.963319,1.8921695,LRHB
6331,4.4119606,4.0407567,4.8340707,HRBF
6332,-0.49214506,-0.7140839,3.9613261,VLR
6333,7.504991,8.626166,3.3079355,HRIR
6334,5.009066,8.152105,5.3894944,HRBF
6335,4.693305,7.479179,4.285973,LRHB
6336,6.6516924,8.699983,1.7214524,HRIR
6337,2.1621337,4.869761,6.7242665,HRBF
6338,8.253796,7.172489,8.102504,HRVP
6339,0.76482326,-0.083708905,3.1482506,VLR
6340,5.5917487,1.598863,4.7657447,LRMP
6341,5.2698183,2.1485903,3.7176113,LRMP
6342,3.4141748,1.7519559,4.75622,VLR
6343,6.017892,7.4531355,0.9627652,LRHB
6344,5.5642576,7.2925453,0.42637604,LRHB
6346,6.215876,7.15703,8.356685,HRBF
6347,2.548912,2.3237267,3.702894,VLR
6348,5.3475943,5.656724,-0.16804603,LRHB
6349,4.1009736,7.310157,3.788604,LRHB
6350,4.328678,8.012678,4.660419,HRBF
6351,3.2259772,7.342923,3.8338888,LRHB
6352,0.93033284,3.6006584,2.8926718,VLR
6353,5.1562147,7.4359674,2.4776595,LRHB
6354,5.0859017,4.8138523,1.9867402,LRHB
6355,5.944603,5.5723047,0.31327468,LRHB
6356,8.554926,5.2907157,3.8537753,HRVP
6357,3.381964,7.4038506,3.5137556,LRHB
6358,3.3904915,7.4522204,3.947186,LRHB
6359,7.464513,2.2000816,6.7935905,LRMP
6360,6.1759777,10.13592,1.8111728,HRIR
6361,6.37011,6.3667145,3.2052436,LRHB
6362,5.5205917,4.1991415,6.745654,HRBF
6364,7.931999,7.701108,7.5063014,HRVP
6365,-0.42669025,1.2647086,6.775627,VLR
6366,5.375993,8.775014,5.268748,HRBF
6367,6.811546,10.958097,3.6104684,HRIR
6369,-0.2939477,0.98215365,3.754515,VLR
6370,7.8181167,8.44505,2.6830125,HRIR
6371,2.2217798,6.0729313,6.291584,HRBF
6372,4.442767,1.1931968,2.4364061,LRHB
6373,0.2968057,1.7079316,4.320784,VLR
6374,4.041491,5.6203227,7.1006527,HRBF
6375,3.7025135,3.2751637,3.2460327,VLR
6376,4.296116,5.1916304,8.445302,HRBF
6377,8.57329,7.7180514,7.6886168,HRVP
6378,1.565493,-0.13843681,7.738335,VLR
6379,3.2316506,6.1206093,2.0096862,LRHB
6380,4.5468583,3.3221397,5.555808,LRMP
6381,5.4049654,7.082563,3.913388,LRHB
6382,4.9096656,4.294769,3.7332737,LRHB
6383,6.959402,3.7873554,4.0121064,LRMP
6385,2.267303,6.45145,4.965334,HRBF
6386,9.60243,3.1024578,6.9802365,HRVP
6387,3.8401303,6.1849284,1.1400975,LRHB
6389,2.0599885,5.1183524,3.5285404,LRHB
6390,5.464692,8.153251,4.08291,LRHB
6391,2.360306,5.50389,2.3267846,LRHB
6392,2.7231483,3.6480758,1.127655,LRHB
6393,8.523583,5.709395,3.8144877,HRVP
6394,5.792221,6.2054725,6.207178,HRBF
6395,6.5613856,10.884846,4.7366557,HRIR
6396,4.9214125,6.7690053,7.042297,HRBF
6398,3.487612,7.3364425,5.7850094,HRBF
6399,5.728843,7.0722136,-0.41818902,LRHB
6400,7.9621754,3.6198604,5.041736,LRMP
6401,3.765329,6.420663,1.2604938,LRHB
6402,5.528931,2.5012877,2.7955859,LRHB
6403,8.842495,3.9897923,4.571139,HRVP
6404,4.1656704,5.4778805,5.862456,HRBF
6405,8.803463,3.6919458,5.2797966,HRVP
6406,3.0567298,6.398349,3.8836417,LRHB
6407,6.667616,6.8460484,-0.048473418,LRHB
6408,5.4245143,5.828607,3.2653463,LRHB
6409,6.650982,10.695494,3.5764675,HRIR
6410,3.8413794,7.496142,6.818783,HRBF
6411,6.395058,10.12003,2.860017,HRIR
6412,6.423435,9.95324,4.0647316,HRIR
6413,8.210151,2.706658,5.172731,LRMP
6414,3.7479825,6.8444633,4.1401386,LRHB
6415,3.4199605,-0.2814518,6.0063777,LRMP
6416,3.3196836,1.9508038,5.071244,VLR
6417,5.283507,1.335608,3.3180914,LRMP
6418,7.0974627,10.779599,3.6294339,HRIR
6419,5.961412,3.4028676,2.8809516,LRHB
6420,4.2409716,5.794641,6.5846577,HRBF
6421,8.413735,5.752734,3.64532,LRHB
6422,8.691025,5.9031653,3.1404204,LRHB
6423,4.0863547,4.561269,0.19976544,LRHB
6424,7.4484205,8.108945,2.6368701,HRIR
6425,6.3369794,9.288249,1.2757909,HRIR
6426,4.925102,1.8166113,6.1686373,LRMP
6427,9.346947,7.1611495,5.710635,HRVP
6428,6.162327,4.2995777,8.157041,LRMP
6429,4.1020265,4.0760636,7.443036,LRMP
6430,3.564719,3.3476207,2.2601507,LRHB
6431,6.3319035,5.425457,2.4996395,LRHB
6432,5.1068892,7.394439,8.333859,HRBF
6433,7.1612525,8.656295,1.8829783,HRIR
6434,6.3868,10.678984,4.139892,HRIR
6435,6.063003,6.7977476,4.723796,HRBF
6436,7.6903267,6.0485053,3.182126,LRHB
6437,8.105116,3.0532682,4.475684,LRMP
6438,1.1231863,2.4053395,2.353227,VLR
6439,2.4662607,4.5546103,3.4115443,LRHB
6440,6.574214,8.502219,4.8540807,HRIR
6441,3.1578717,5.205707,2.125886,LRHB
6442,8.743855,8.661537,5.6944165,HRVP
6443,2.6275325,4.529513,1.9973173,LRHB
6444,4.940608,3.4768708,5.4310284,LRMP
6445,7.28829,9.599419,6.3493643,HRIR
6446,5.4831767,5.92007,3.7430985,LRHB
6447,6.8044376,2.174912,3.4786124,LRMP
6448,8.114792,8.637043,2.96955,HRIR
6449,6.301464,10.032482,1.4881033,HRIR
6451,7.1813765,9.2029295,3.2627943,HRIR
6452,0.98333734,1.8042395,5.7917104,VLR
6453,3.8372185,6.22732,1.2385337,LRHB
6454,5.3116064,3.3933165,4.547189,LRMP
6455,9.146392,6.240329,5.2165275,HRVP
6456,2.0603697,4.5957437,3.0352838,LRHB
6457,2.9067502,0.4902899,1.9846008,VLR
6458,6.53398,0.56237894,4.2010584,LRMP
6459,5.3865843,5.305296,4.1362877,HRBF
6461,5.5785866,2.5733683,2.4484315,LRHB
6462,6.09184,5.365151,3.5659878,LRHB
6463,1.2250845,-0.34793398,4.9527283,VLR
6464,5.7516966,6.624463,1.6380163,LRHB
6465,5.714971,6.788583,2.1643212,LRHB
6466,5.4939146,1.3151749,3.8823082,LRMP
6467,6.2896037,6.2503395,3.8814569,LRHB
6469,5.2863398,7.704635,8.292403,HRBF
6470,9.47666,5.6026382,5.326718,HRVP
6471,4.973566,6.4223075,4.3580484,LRHB
6472,7.416433,8.304573,7.0809956,HRVP
6473,5.67783,2.2777703,2.3292058,LRHB
6474,4.806605,1.9211391,4.164461,LRMP
6475,2.126457,4.2977934,6.44536,HRBF
6476,5.510463,7.2866077,0.4994588,LRHB
6477,3.557416,3.1349432,5.7433333,HRBF
6479,5.3894844,7.089476,4.729258,LRHB
6482,0.8822762,4.0970387,4.69104,VLR
6483,4.9924197,7.411791,7.560533,HRBF
6484,1.84466,3.8312054,6.7226467,VLR
6485,6.52449,8.203744,2.1671112,LRHB
6486,6.9354086,7.0807514,5.1829348,HRBF
6487,5.1823387,6.2009997,1.5321604,LRHB
6488,6.2728996,8.528829,7.5983744,HRBF
6489,4.428454,-1.2126586,4.230008,LRMP
6490,6.260046,8.550678,0.64156884,LRHB
6491,7.8728895,8.257537,3.5041494,HRIR
6492,6.2120214,2.9054053,4.7252464,LRMP
6493,6.2268114,7.301528,1.6113821,LRHB
6494,5.313138,3.7831001,4.348809,LRHB
6495,8.594179,6.467856,6.293205,HRVP
6496,6.2072344,3.432937,6.268569,LRMP
6497,1.8211359,-0.28761023,7.449212,VLR
6498,5.6025414,4.4232316,4.661523,LRHB
6499,2.8763208,6.355702,3.2610931,LRHB
6500,6.027422,7.929719,0.57316154,LRHB
6501,3.5013895,5.46634,4.353816,LRHB
6502,6.164526,7.022791,1.2028167,LRHB
6503,9.17963,6.087205,5.589458,HRVP
6504,3.3351073,6.204239,5.8251786,HRBF
6505,5.5104866,7.092977,1.9304178,LRHB
6507,3.934862,1.9438477,5.4161005,LRMP
6509,3.1899145,3.6339316,5.2580376,HRBF
6510,7.857021,6.383735,7.0021234,HRBF
6511,8.44121,2.6248488,6.5517583,LRMP
6512,3.1685545,5.106167,3.3863842,LRHB
6513,8.899637,3.9421163,5.3634577,HRVP
6514,5.9860764,9.197676,2.1931973,HRIR
6515,5.041113,7.8286476,4.8612003,HRBF
6516,4.490487,1.67957,3.2239919,LRMP
6517,6.9884605,4.336939,4.1008425,LRHB
6518,4.656344,4.269079,7.325411,HRBF
6519,6.118216,5.7798905,-0.047643438,LRHB
6520,6.129202,6.7204347,3.4621322,LRHB
6521,7.632528,6.76258,2.5916822,LRHB
6523,4.5286994,4.5807343,6.522779,HRBF
6524,7.8077593,6.1244154,5.944977,HRVP
6525,8.792291,6.87998,6.249563,HRVP
6526,3.025201,5.3477526,7.175156,HRBF
6527,4.1403537,8.0630665,3.5066812,LRHB
6528,5.191265,7.598309,7.838872,HRBF
6529,7.086879,9.400657,5.4292626,HRIR
6530,2.7681797,6.5187306,4.679049,HRBF
6531,5.2028985,6.8326354,1.9681629,LRHB
6532,2.053922,3.2512512,3.2650611,VLR
6533,5.607262,9.713765,1.5233366,LRHB
6534,7.2757583,5.819149,3.6350632,LRHB
6535,0.30828786,2.3122146,3.0812645,VLR
6536,6.837682,10.332635,4.3812695,HRIR
6537,5.7307944,3.8921933,1.769194,LRHB
6538,3.4203074,3.383239,7.2260675,HRBF
6539,9.018266,6.8882303,2.6703258,HRVP
6540,4.6769614,5.0970335,4.373503,LRHB
6541,7.885853,3.4439805,6.5109043,LRMP
6542,7.8785677,9.298494,5.6338663,HRIR
6544,3.5583267,4.7941384,0.24556206,LRHB
6545,4.359748,4.8308783,1.8237058,LRHB
6546,8.2059555,3.5603325,3.8958669,LRHB
6547,7.8897524,9.2819195,1.8930203,HRIR
6548,2.5927124,1.512256,4.30398,VLR
6549,8.002078,6.055046,5.964153,HRVP
6550,8.2442045,10.234501,3.234669,HRIR
6551,10.63005,5.641881,6.198527,HRVP
6552,5.7187505,8.120759,3.616053,LRHB
6553,10.292539,5.920826,6.1995554,HRVP
6554,6.58858,9.79361,4.4317164,HRIR
6555,5.632381,3.0081348,8.802994,LRMP
6556,5.379382,6.9866567,1.2976506,LRHB
6559,7.859283,6.528704,6.9635525,HRBF
6560,4.579616,5.317484,-0.18748423,LRHB
6561,6.089404,5.3643904,4.7035832,LRHB
6562,7.2870226,8.763641,7.18841,HRBF
6563,6.817812,4.7007933,5.942441,HRBF
6564,9.436988,5.213311,5.730375,HRVP
6565,6.125112,5.9568973,0.32810602,LRHB
6566,7.5287232,4.091264,5.919602,HRVP
6567,7.8071074,3.5713265,7.0412245,LRMP
6568,4.8995657,5.7146554,1.585224,LRHB
6569,5.3992605,5.459351,-0.053915177,LRHB
6570,5.289499,9.449868,5.329431,HRIR
6571,9.195695,7.3981094,5.549902,HRVP
6572,8.092397,5.020732,5.873235,HRVP
6573,6.425458,9.090144,1.346365,HRIR
6574,3.8708072,5.0789094,4.2581706,LRHB
6575,2.7348483,1.5062101,4.5316176,VLR
6577,4.267649,6.4640937,4.100117,LRHB
6578,6.37828,7.80587,1.2460707,LRHB
6579,7.140691,10.072729,3.8218157,HRIR
6580,7.0704727,7.278054,1.4479873,LRHB
6581,1.9456646,3.7073066,7.3381524,HRBF
6582,4.4606524,4.8921704,7.363831,HRBF
6583,6.762954,6.4374886,0.48328093,LRHB
6584,7.5933084,10.788767,2.6336489,HRIR
6585,9.178193,8.245712,5.613198,HRVP
6586,4.455644,3.6799235,4.0050473,LRHB
6587,-0.43196377,0.33445284,7.0992656,VLR
6588,5.666179,0.5061901,5.9937496,LRMP
6589,6.357312,9.73333,3.8133242,HRIR
6590,7.389671,8.323139,6.8712835,HRVP
6591,5.3785024,6.440249,3.3246672,LRHB
6593,8.116253,9.136515,5.362998,HRIR
6594,5.9741693,6.495782,-0.3014367,LRHB
6595,5.8199415,6.2838583,0.37738314,LRHB
6596,3.2685592,6.168667,5.6034584,HRBF
6597,6.309064,3.3649752,4.52716,LRMP
6598,7.0071545,10.035582,1.2033894,HRIR
6599,2.3405073,2.0285475,3.361049,VLR
6600,2.3135657,1.0786556,2.2893922,VLR
6602,6.4545135,6.0270233,0.80117136,LRHB
6603,5.732731,-0.60314447,5.825708,LRMP
6604,5.2212925,5.4975214,4.025108,LRHB
6605,5.189603,8.42323,0.7138662,LRHB
6606,4.1109166,0.8508699,3.937177,LRMP
6607,5.4688663,5.3157554,5.515284,HRBF
6608,6.5822253,8.633686,1.6798195,HRIR
6609,6.851846,3.119601,2.4583504,LRHB
6610,9.975521,5.130521,5.9413805,HRVP
6611,3.0965402,5.9169874,5.151206,HRBF
6612,8.730775,5.8068886,4.8064437,HRVP
6613,6.087503,6.897801,-0.17244118,LRHB
6614,9.255276,8.234756,4.940095,HRVP
6615,7.604792,9.161094,3.2725039,HRIR
6616,5.1212177,5.781647,4.8983526,HRBF
6617,5.5199256,8.1438675,7.61197,HRBF
6618,7.1630006,8.92417,2.3114235,HRIR
6620,5.6983747,6.035667,1.6903594,LRHB
6621,1.8801706,3.6130886,2.4233394,VLR
6622,4.659558,7.419162,6.8931456,HRBF
6623,5.582325,5.649826,1.3428307,LRHB
6624,6.979886,10.144883,1.4716251,HRIR
6625,5.02675,5.445878,1.8019245,LRHB
6627,7.117357,7.137005,6.675735,HRBF
6628,4.5437317,2.4601898,4.245149,LRMP
6629,8.848841,2.9805028,6.1896286,HRVP
6630,4.518951,4.368401,1.868797,LRHB
6631,6.5587482,1.9358904,4.2495823,LRMP
6632,7.958873,5.649614,2.4621935,LRHB
6633,1.7031153,3.9051356,4.8013043,VLR
6634,2.2019992,5.037023,2.8168285,LRHB
6635,8.472238,4.881999,3.1853318,HRVP
6636,0.0055083227,-0.7045996,3.8501341,VLR
6637,1.4357026,5.1857038,6.121949,HRBF
6638,9.014158,6.4831924,6.2370644,HRVP
6639,2.9200945,6.875861,4.4600286,HRBF
6640,7.1378374,9.931595,3.6448622,HRIR
6641,4.7248445,5.622838,2.0318809,LRHB
6642,4.7234664,6.09893,6.4006453,HRBF
6643,6.1739097,9.080287,0.43145192,LRHB
6644,5.2284427,4.858038,3.5031261,LRHB
6645,5.146975,1.8590285,3.7681525,LRMP
6646,3.590147,6.4180436,5.1087766,HRBF
6647,7.415942,7.3081756,3.4545872,LRHB
6649,5.5577445,6.353894,4.1146154,LRHB
6650,1.1229215,3.5734007,4.3231444,VLR
6652,8.668958,6.542613,5.614291,HRVP
6653,8.00323,2.3513322,4.192954,LRMP
6654,7.1764894,7.652634,2.030705,LRHB
6655,2.8076813,5.9002676,4.356409,HRBF
6656,8.854048,6.55217,5.0968623,HRVP
6657,5.246246,4.080812,4.567605,LRHB
6658,4.3778324,5.345898,0.97680455,LRHB
6659,7.4941382,8.208648,4.6863575,HRVP
6660,5.9713078,7.684443,5.6516433,HRBF
6661,8.573382,4.889051,3.6995473,HRVP
6662,6.224925,10.57127,2.2846873,HRIR
6664,4.8834844,7.7561107,2.1683908,LRHB
6665,5.3795567,6.755913,7.6826353,HRBF
6666,6.3922234,4.408576,4.2595778,LRHB
6667,5.2009883,5.7776437,2.1498296,LRHB
6668,5.0812864,0.89401084,4.3771024,LRMP
6669,6.8493624,10.013568,1.3758174,HRIR
6670,3.8996387,7.587407,4.125728,LRHB
6671,3.8731863,4.107804,4.279299,LRHB
6672,4.705549,5.3544617,-0.06626473,LRHB
6673,5.347056,6.3477488,1.2110249,LRHB
6674,4.4995284,3.296577,0.9868389,LRHB
6675,8.011716,10.21664,3.0559766,HRIR
6677,7.1821885,7.302014,7.0556083,HRBF
6678,4.2091303,5.3437157,2.0684202,LRHB
6680,3.5682836,2.464666,2.1896472,LRHB
6681,7.5218987,7.2937956,2.8745358,LRHB
6682,6.3640394,7.5353384,1.3612033,LRHB
6683,4.4195504,6.853718,4.4680934,LRHB
6684,3.5930505,6.341984,2.2567372,LRHB
6685,-0.9076721,-1.0618374,3.645454,VLR
6687,5.240489,3.9553776,2.5315707,LRHB
6688,5.061559,6.6447043,4.3438873,HRBF
6689,2.285852,4.4040585,7.3201075,HRBF
6690,5.1126447,4.0156765,8.936448,HRBF
6691,6.0422463,6.351974,6.7466235,HRBF
6692,2.9906518,6.196506,3.324778,LRHB
6693,2.1864448,5.6537046,4.1530733,HRBF
6694,3.916931,5.847457,2.3780327,LRHB
6695,8.08289,3.4936745,4.8086367,HRVP
6696,5.107406,5.271304,1.0327961,LRHB
